probe_reflected,len_diff,has_text_diff,status_changed,resp_time_diff,resp_time_base,resp_time_probe,resp_length_base,resp_length_probe,has_sql_error_probe,has_sql_error_base,has_script_tag_probe,has_script_tag_base,page_url,request_url,form_method,payload_type,payload,security_level,label
0,115,0,0,-0.5247671604156494,0.5266673564910889,0.0019001960754394,4739,4624,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_d/,http://127.0.0.1/dvwa/vulnerabilities/xss_d/,GET,xss,<img src=1 onerror=alert(1)>,medium,1
0,115,0,0,-0.5249156951904297,0.5266673564910889,0.0017516613006591,4739,4624,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_d/,http://127.0.0.1/dvwa/vulnerabilities/xss_d/,GET,lfi,../../../../etc/passwd,medium,1
0,177,1,0,-0.5220181941986084,0.5238573551177979,0.0018391609191894,4197,4374,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,GET,sqli,test' OR '1'='1,medium,1
0,159,1,0,-0.5221502780914307,0.5238573551177979,0.0017070770263671,4197,4356,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,GET,sqli,' OR 1=1 -- ,medium,1
0,177,1,0,-0.5215790271759033,0.5238573551177979,0.0022783279418945,4197,4374,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,GET,sqli,""" OR """"=""""",medium,1
0,179,1,0,-0.522022008895874,0.5238573551177979,0.0018353462219238,4197,4376,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,GET,xss,<script>alert(1)</script>,medium,1
0,176,1,0,-0.5222430229187012,0.5238573551177979,0.0016143321990966,4197,4373,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,GET,xss,<img src=1 onerror=alert(1)>,medium,1
1,164,1,0,-0.5212950706481934,0.5238573551177979,0.0025622844696044,4197,4361,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,GET,lfi,../../../../etc/passwd,medium,1
0,201,1,0,-0.5225186347961426,0.5270178318023682,0.0044991970062255,4856,5057,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,POST,sqli,test' OR '1'='1,medium,1
0,133,1,0,-0.5232884883880615,0.5270178318023682,0.0037293434143066,4856,4989,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,POST,sqli,' OR 1=1 -- ,medium,1
0,211,1,0,-0.5228750705718994,0.5270178318023682,0.0041427612304687,4856,5067,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,POST,sqli,""" OR """"=""""",medium,1
0,197,1,0,-0.523339033126831,0.5270178318023682,0.0036787986755371,4856,5053,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,POST,xss,<script>alert(1)</script>,medium,1
0,175,1,0,-0.5227041244506836,0.5270178318023682,0.0043137073516845,4856,5031,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,POST,xss,<img src=1 onerror=alert(1)>,medium,1
1,135,1,0,-0.5220191478729248,0.5270178318023682,0.0049986839294433,4856,4991,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,POST,lfi,../../../../etc/passwd,medium,1
1,184,1,0,-0.5220396518707275,0.5243265628814697,0.0022869110107421,4119,4303,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/csp/,http://127.0.0.1/dvwa/vulnerabilities/csp/,POST,sqli,test' OR '1'='1,medium,1
1,181,1,0,-0.5223698616027832,0.5243265628814697,0.0019567012786865,4119,4300,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/csp/,http://127.0.0.1/dvwa/vulnerabilities/csp/,POST,sqli,' OR 1=1 -- ,medium,1
1,179,1,0,-0.5225374698638916,0.5243265628814697,0.0017890930175781,4119,4298,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/csp/,http://127.0.0.1/dvwa/vulnerabilities/csp/,POST,sqli,""" OR """"=""""",medium,1
1,194,1,0,-0.5226690769195557,0.5243265628814697,0.001657485961914,4119,4313,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/csp/,http://127.0.0.1/dvwa/vulnerabilities/csp/,POST,xss,<script>alert(1)</script>,medium,1
1,197,1,0,-0.5207457542419434,0.5243265628814697,0.0035808086395263,4119,4316,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/csp/,http://127.0.0.1/dvwa/vulnerabilities/csp/,POST,xss,<img src=1 onerror=alert(1)>,medium,1
1,191,1,0,-0.5227432250976562,0.5243265628814697,0.0015833377838134,4119,4310,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/csp/,http://127.0.0.1/dvwa/vulnerabilities/csp/,POST,lfi,../../../../etc/passwd,medium,1
0,257,0,0,-0.5390374660491943,0.5404069423675537,0.0013694763183593,4247,3990,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/javascript/,http://127.0.0.1/dvwa/vulnerabilities/javascript/,POST,sqli,test' OR '1'='1,medium,1
0,257,0,0,-0.5387358665466309,0.5404069423675537,0.0016710758209228,4247,3990,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/javascript/,http://127.0.0.1/dvwa/vulnerabilities/javascript/,POST,sqli,' OR 1=1 -- ,medium,1
0,257,0,0,-0.5360102653503418,0.5404069423675537,0.0043966770172119,4247,3990,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/javascript/,http://127.0.0.1/dvwa/vulnerabilities/javascript/,POST,sqli,""" OR """"=""""",medium,1
0,257,0,0,-0.5385489463806152,0.5404069423675537,0.0018579959869384,4247,3990,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/javascript/,http://127.0.0.1/dvwa/vulnerabilities/javascript/,POST,xss,<script>alert(1)</script>,medium,1
0,257,0,0,-0.5389175415039062,0.5404069423675537,0.0014894008636474,4247,3990,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/javascript/,http://127.0.0.1/dvwa/vulnerabilities/javascript/,POST,xss,<img src=1 onerror=alert(1)>,medium,1
0,257,0,0,-0.5386343002319336,0.5404069423675537,0.0017726421356201,4247,3990,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/javascript/,http://127.0.0.1/dvwa/vulnerabilities/javascript/,POST,lfi,../../../../etc/passwd,medium,1
0,146,1,0,-0.5291948318481445,0.5309712886810303,0.0017764568328857,4444,4590,1,1,1,1,http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,sqli,test' OR '1'='1,medium,1
0,146,1,0,-0.5282895565032959,0.5309712886810303,0.0026817321777343,4444,4590,1,1,1,1,http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,sqli,' OR 1=1 -- ,medium,1
0,146,1,0,-0.527524471282959,0.5309712886810303,0.0034468173980712,4444,4590,1,1,1,1,http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,sqli,""" OR """"=""""",medium,1
0,146,1,0,-0.5287456512451172,0.5309712886810303,0.002225637435913,4444,4590,1,1,1,1,http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,xss,<script>alert(1)</script>,medium,1
0,146,1,0,-0.5292353630065918,0.5309712886810303,0.0017359256744384,4444,4590,1,1,1,1,http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,xss,<img src=1 onerror=alert(1)>,medium,1
0,146,1,0,-0.528883695602417,0.5309712886810303,0.0020875930786132,4444,4590,1,1,1,1,http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,lfi,../../../../etc/passwd,medium,1
0,110,1,0,-0.5432374477386475,0.5470860004425049,0.0038485527038574,1324,1434,0,0,0,0,http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,sqli,test' OR '1'='1,medium,1
0,110,1,0,-0.5411515235900879,0.5470860004425049,0.0059344768524169,1324,1434,0,0,0,0,http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,sqli,' OR 1=1 -- ,medium,1
0,110,1,0,-0.5431241989135742,0.5470860004425049,0.0039618015289306,1324,1434,0,0,0,0,http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,sqli,""" OR """"=""""",medium,1
0,110,1,0,-0.5443253517150879,0.5470860004425049,0.0027606487274169,1324,1434,0,0,0,0,http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,xss,<script>alert(1)</script>,medium,0
0,110,1,0,-0.5439035892486572,0.5470860004425049,0.0031824111938476,1324,1434,0,0,0,0,http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,xss,<img src=1 onerror=alert(1)>,medium,0
0,110,1,0,-0.5430593490600586,0.5470860004425049,0.0040266513824462,1324,1434,0,0,0,0,http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,lfi,../../../../etc/passwd,medium,1
0,627,1,0,-0.5214471817016602,0.5299177169799805,0.0084705352783203,5118,5745,1,1,1,1,http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,sqli,test' OR '1'='1,high,0
0,627,1,0,-0.5203230381011963,0.5299177169799805,0.0095946788787841,5118,5745,1,1,1,1,http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,sqli,' OR 1=1 -- ,high,0
0,627,1,0,-0.5213732719421387,0.5299177169799805,0.0085444450378417,5118,5745,1,1,1,1,http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,sqli,""" OR """"=""""",high,0
0,627,1,0,-0.5213601589202881,0.5299177169799805,0.0085575580596923,5118,5745,1,1,1,1,http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,xss,<script>alert(1)</script>,high,0
0,627,1,0,-0.5191235542297363,0.5299177169799805,0.0107941627502441,5118,5745,1,1,1,1,http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,xss,<img src=1 onerror=alert(1)>,high,0
0,627,1,0,-0.5184676647186279,0.5299177169799805,0.0114500522613525,5118,5745,1,1,1,1,http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,lfi,../../../../etc/passwd,high,0
0,60,1,0,-0.5243313312530518,0.5258080959320068,0.001476764678955,4254,4314,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,GET,sqli,test' OR '1'='1,high,0
0,60,1,0,-0.5240211486816406,0.5258080959320068,0.0017869472503662,4254,4314,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,GET,sqli,' OR 1=1 -- ,high,0
0,60,1,0,-0.5231273174285889,0.5258080959320068,0.0026807785034179,4254,4314,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,GET,sqli,""" OR """"=""""",high,0
0,60,1,0,-0.5242516994476318,0.5258080959320068,0.001556396484375,4254,4314,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,GET,xss,<script>alert(1)</script>,high,0
0,60,1,0,-0.524165153503418,0.5258080959320068,0.0016429424285888,4254,4314,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,GET,xss,<img src=1 onerror=alert(1)>,high,0
0,60,1,0,-0.5237414836883545,0.5258080959320068,0.0020666122436523,4254,4314,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,GET,lfi,../../../../etc/passwd,high,0
0,181,1,0,-0.5394957065582275,0.5412740707397461,0.0017783641815185,4067,4248,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/exec/,http://127.0.0.1/dvwa/vulnerabilities/exec/,POST,sqli,test' OR '1'='1,high,0
0,181,1,0,-0.5388462543487549,0.5412740707397461,0.0024278163909912,4067,4248,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/exec/,http://127.0.0.1/dvwa/vulnerabilities/exec/,POST,sqli,' OR 1=1 -- ,high,0
0,181,1,0,-0.5396113395690918,0.5412740707397461,0.0016627311706542,4067,4248,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/exec/,http://127.0.0.1/dvwa/vulnerabilities/exec/,POST,sqli,""" OR """"=""""",high,0
0,181,1,0,-0.5398149490356445,0.5412740707397461,0.0014591217041015,4067,4248,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/exec/,http://127.0.0.1/dvwa/vulnerabilities/exec/,POST,xss,<script>alert(1)</script>,high,0
0,181,1,0,-0.5383107662200928,0.5412740707397461,0.0029633045196533,4067,4248,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/exec/,http://127.0.0.1/dvwa/vulnerabilities/exec/,POST,xss,<img src=1 onerror=alert(1)>,high,0
0,181,1,0,-0.5395255088806152,0.5412740707397461,0.0017485618591308,4067,4248,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/exec/,http://127.0.0.1/dvwa/vulnerabilities/exec/,POST,lfi,../../../../etc/passwd,high,0
0,256,1,0,-0.5237996578216553,0.5263993740081787,0.0025997161865234,5379,5635,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/csrf/,http://127.0.0.1/dvwa/vulnerabilities/csrf/,GET,sqli,test' OR '1'='1,high,0
0,256,1,0,-0.5239636898040771,0.5263993740081787,0.0024356842041015,5379,5635,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/csrf/,http://127.0.0.1/dvwa/vulnerabilities/csrf/,GET,sqli,' OR 1=1 -- ,high,0
0,256,1,0,-0.5228478908538818,0.5263993740081787,0.0035514831542968,5379,5635,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/csrf/,http://127.0.0.1/dvwa/vulnerabilities/csrf/,GET,sqli,""" OR """"=""""",high,0
0,256,1,0,-0.523709774017334,0.5263993740081787,0.0026895999908447,5379,5635,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/csrf/,http://127.0.0.1/dvwa/vulnerabilities/csrf/,GET,xss,<script>alert(1)</script>,high,0
0,256,1,0,-0.5241286754608154,0.5263993740081787,0.0022706985473632,5379,5635,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/csrf/,http://127.0.0.1/dvwa/vulnerabilities/csrf/,GET,xss,<img src=1 onerror=alert(1)>,high,0
0,256,1,0,-0.5239338874816895,0.5263993740081787,0.0024654865264892,5379,5635,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/csrf/,http://127.0.0.1/dvwa/vulnerabilities/csrf/,GET,lfi,../../../../etc/passwd,high,0
0,222,1,0,-0.517141580581665,0.5228254795074463,0.0056838989257812,3948,4170,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/upload/,http://127.0.0.1/dvwa/vulnerabilities/upload/,POST,sqli,test' OR '1'='1,high,0
0,222,1,0,-0.5211410522460938,0.5228254795074463,0.0016844272613525,3948,4170,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/upload/,http://127.0.0.1/dvwa/vulnerabilities/upload/,POST,sqli,' OR 1=1 -- ,high,0
0,222,1,0,-0.5195152759552002,0.5228254795074463,0.003310203552246,3948,4170,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/upload/,http://127.0.0.1/dvwa/vulnerabilities/upload/,POST,sqli,""" OR """"=""""",high,0
0,222,1,0,-0.521113395690918,0.5228254795074463,0.0017120838165283,3948,4170,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/upload/,http://127.0.0.1/dvwa/vulnerabilities/upload/,POST,xss,<script>alert(1)</script>,high,0
0,222,1,0,-0.520545244216919,0.5228254795074463,0.0022802352905273,3948,4170,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/upload/,http://127.0.0.1/dvwa/vulnerabilities/upload/,POST,xss,<img src=1 onerror=alert(1)>,high,0
0,222,1,0,-0.5211637020111084,0.5228254795074463,0.0016617774963378,3948,4170,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/upload/,http://127.0.0.1/dvwa/vulnerabilities/upload/,POST,lfi,../../../../etc/passwd,high,0
0,183,1,0,-0.5183889865875244,0.5200088024139404,0.001619815826416,4191,4374,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,GET,sqli,test' OR '1'='1,high,0
0,165,1,0,-0.5182778835296631,0.5200088024139404,0.0017309188842773,4191,4356,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,GET,sqli,' OR 1=1 -- ,high,0
0,183,1,0,-0.5181338787078857,0.5200088024139404,0.0018749237060546,4191,4374,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,GET,sqli,""" OR """"=""""",high,0
0,185,1,0,-0.5177366733551025,0.5200088024139404,0.0022721290588378,4191,4376,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,GET,xss,<script>alert(1)</script>,high,0
0,182,1,0,-0.5184216499328613,0.5200088024139404,0.0015871524810791,4191,4373,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,GET,xss,<img src=1 onerror=alert(1)>,high,0
1,170,1,0,-0.5185527801513672,0.5200088024139404,0.0014560222625732,4191,4361,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,http://127.0.0.1/dvwa/vulnerabilities/xss_r/,GET,lfi,../../../../etc/passwd,high,0
0,207,1,0,-0.5273935794830322,0.5312695503234863,0.0038759708404541,4850,5057,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,POST,sqli,test' OR '1'='1,high,0
0,139,1,0,-0.5275607109069824,0.5312695503234863,0.0037088394165039,4850,4989,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,POST,sqli,' OR 1=1 -- ,high,0
0,217,1,0,-0.5238893032073975,0.5312695503234863,0.0073802471160888,4850,5067,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,POST,sqli,""" OR """"=""""",high,0
0,203,1,0,-0.525524377822876,0.5312695503234863,0.0057451725006103,4850,5053,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,POST,xss,<script>alert(1)</script>,high,0
0,181,1,0,-0.5279116630554199,0.5312695503234863,0.0033578872680664,4850,5031,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,POST,xss,<img src=1 onerror=alert(1)>,high,0
1,141,1,0,-0.5257902145385742,0.5312695503234863,0.0054793357849121,4850,4991,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,http://127.0.0.1/dvwa/vulnerabilities/xss_s/,POST,lfi,../../../../etc/passwd,high,0
0,301,0,0,-0.5305354595184326,0.5320837497711182,0.0015482902526855,4291,3990,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/javascript/,http://127.0.0.1/dvwa/vulnerabilities/javascript/,POST,sqli,test' OR '1'='1,high,0
0,301,0,0,-0.5299217700958252,0.5320837497711182,0.0021619796752929,4291,3990,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/javascript/,http://127.0.0.1/dvwa/vulnerabilities/javascript/,POST,sqli,' OR 1=1 -- ,high,0
0,301,0,0,-0.5296995639801025,0.5320837497711182,0.0023841857910156,4291,3990,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/javascript/,http://127.0.0.1/dvwa/vulnerabilities/javascript/,POST,sqli,""" OR """"=""""",high,0
0,301,0,0,-0.5304074287414551,0.5320837497711182,0.001676321029663,4291,3990,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/javascript/,http://127.0.0.1/dvwa/vulnerabilities/javascript/,POST,xss,<script>alert(1)</script>,high,0
0,301,0,0,-0.5299952030181885,0.5320837497711182,0.0020885467529296,4291,3990,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/javascript/,http://127.0.0.1/dvwa/vulnerabilities/javascript/,POST,xss,<img src=1 onerror=alert(1)>,high,0
0,301,0,0,-0.5301539897918701,0.5320837497711182,0.001929759979248,4291,3990,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/javascript/,http://127.0.0.1/dvwa/vulnerabilities/javascript/,POST,lfi,../../../../etc/passwd,high,0
0,150,1,0,-0.5240297317504883,0.5258297920227051,0.0018000602722167,4440,4590,1,1,1,1,http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,sqli,test' OR '1'='1,high,0
0,150,1,0,-0.5233321189880371,0.5258297920227051,0.0024976730346679,4440,4590,1,1,1,1,http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,sqli,' OR 1=1 -- ,high,0
0,150,1,0,-0.5233750343322754,0.5258297920227051,0.0024547576904296,4440,4590,1,1,1,1,http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,sqli,""" OR """"=""""",high,0
0,150,1,0,-0.523679256439209,0.5258297920227051,0.002150535583496,4440,4590,1,1,1,1,http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,xss,<script>alert(1)</script>,high,0
0,150,1,0,-0.5239627361297607,0.5258297920227051,0.0018670558929443,4440,4590,1,1,1,1,http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,xss,<img src=1 onerror=alert(1)>,high,0
0,150,1,0,-0.5241036415100098,0.5258297920227051,0.0017261505126953,4440,4590,1,1,1,1,http://127.0.0.1/dvwa/security.php,http://127.0.0.1/dvwa/security.php,POST,lfi,../../../../etc/passwd,high,0
0,110,1,0,-0.523690938949585,0.5267703533172607,0.0030794143676757,1324,1434,0,0,0,0,http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,sqli,test' OR '1'='1,high,0
0,110,1,0,-0.5234284400939941,0.5267703533172607,0.0033419132232666,1324,1434,0,0,0,0,http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,sqli,' OR 1=1 -- ,high,0
0,110,1,0,-0.5231742858886719,0.5267703533172607,0.0035960674285888,1324,1434,0,0,0,0,http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,sqli,""" OR """"=""""",high,0
0,110,1,0,-0.523754358291626,0.5267703533172607,0.0030159950256347,1324,1434,0,0,0,0,http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,xss,<script>alert(1)</script>,high,0
0,110,1,0,-0.5232524871826172,0.5267703533172607,0.0035178661346435,1324,1434,0,0,0,0,http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,xss,<img src=1 onerror=alert(1)>,high,0
0,110,1,0,-0.5225858688354492,0.5267703533172607,0.0041844844818115,1324,1434,0,0,0,0,http://127.0.0.1/dvwa/logout.php,http://127.0.0.1/dvwa/login.php,POST,lfi,../../../../etc/passwd,high,0
0,621,1,0,-0.524646520614624,0.5328149795532227,0.0081684589385986,5124,5745,1,1,1,1,http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,sqli,test' OR '1'='1,impossible,0
0,621,1,0,-0.524601936340332,0.5328149795532227,0.0082130432128906,5124,5745,1,1,1,1,http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,sqli,' OR 1=1 -- ,impossible,0
0,621,1,0,-0.522770881652832,0.5328149795532227,0.0100440979003906,5124,5745,1,1,1,1,http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,sqli,""" OR """"=""""",impossible,0
0,621,1,0,-0.5225844383239746,0.5328149795532227,0.010230541229248,5124,5745,1,1,1,1,http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,xss,<script>alert(1)</script>,impossible,0
0,621,1,0,-0.5232625007629395,0.5328149795532227,0.0095524787902832,5124,5745,1,1,1,1,http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,xss,<img src=1 onerror=alert(1)>,impossible,0
0,621,1,0,-0.5231814384460449,0.5328149795532227,0.0096335411071777,5124,5745,1,1,1,1,http://127.0.0.1/dvwa/setup.php,http://127.0.0.1/dvwa/setup.php,POST,lfi,../../../../etc/passwd,impossible,0
0,246,1,0,1.4769093990325928,0.5282917022705078,2.0052011013031006,4273,4519,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,POST,sqli,test' OR '1'='1,impossible,0
0,246,1,0,3.4771196842193604,0.5282917022705078,4.005411386489868,4273,4519,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,POST,sqli,' OR 1=1 -- ,impossible,0
0,246,1,0,1.476140022277832,0.5282917022705078,2.00443172454834,4273,4519,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,POST,sqli,""" OR """"=""""",impossible,0
0,246,1,0,3.476461172103882,0.5282917022705078,4.00475287437439,4273,4519,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,POST,xss,<script>alert(1)</script>,impossible,0
0,246,1,0,3.475855588912964,0.5282917022705078,4.004147291183472,4273,4519,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,POST,xss,<img src=1 onerror=alert(1)>,impossible,0
0,246,1,0,2.4774787425994877,0.5282917022705078,3.005770444869995,4273,4519,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/brute/,http://127.0.0.1/dvwa/vulnerabilities/brute/,POST,lfi,../../../../etc/passwd,impossible,0
0,80,1,0,-0.5331764221191406,0.5347244739532471,0.0015480518341064,4168,4248,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/exec/,http://127.0.0.1/dvwa/vulnerabilities/exec/,POST,sqli,test' OR '1'='1,impossible,0
0,80,1,0,-0.5331189632415771,0.5347244739532471,0.0016055107116699,4168,4248,1,1,1,1,http://127.0.0.1/dvwa/vulnerabilities/exec/,http://127.0.0.1/dvwa/vulnerabilities/exec/,POST,sqli,' OR 1=1 -- ,impossible,0
